date,user_id,event_name,mobile_os_type,version
12/30/2019,3748130533f109d03756a7f61fa4fcc1,push_received,U683CL,11.3.1
12/30/2019,52475cbcda3d97b1a9a7549f84952a65,push_received,L51,11.3.1
12/31/2019,2e262fede652e3f3ae3563f24c6e334b,push_received,U683CL,11.3.1
12/30/2019,be7d369d0ab613995436906f5cd24961,push_received,U683CL,11.3.1
12/31/2019,6161899a59cca3f1eba52b21a0b66b1c,push_received,U683CL,11.3.1
12/31/2019,a2246988f919e73eab6fdf9651512eef,push_received,U683CL,11.3.1
12/30/2019,2bab4b29a7854de18bb266631f919f40,push_received,U683CL,11.3.1
12/31/2019,acf19fdc285dd0863ea61d2a116dc281,user_engagement,U683CL,11.3.1
12/31/2019,0a046eae975fa105ba8e257ea28a2307,push_received,L51,11.3.0
12/31/2019,5c4d74a64a5fb980f3c2cd5c88067fa8,push_received,U683CL,11.3.1
12/31/2019,fec5a7bd36120b3bfb44609d90b8a647,push_received,U683CL,11.3.1
12/30/2019,2fd9bce030e8d6fb7f0d2e070d036e0c,model_view,U683CL,11.3.1
12/30/2019,91b2d516d8e0edecc4bc585b04a93610,push_received,U683CL,11.3.1
12/30/2019,d8615f215d1910462a4c5a946db9da81,push_received,U683CL,11.3.1
12/30/2019,98b5c008e11200311c98b23695ad9cc4,push_received,U683CL,11.3.1
12/30/2019,0d2f05dd8834038409ca687cfff7d5f0,push_received,L51,11.3.1
12/31/2019,54af3674899f4e6a1f4f618cd4dbda59,push_received,U683CL,11.3.1
12/31/2019,4262c45651dd0eac46ab6552bcfcc5e8,push_received,U683CL,11.3.1
12/31/2019,31137d5f36cc3744cdf26c872c5d0f14,push_received,U683CL,11.3.1
12/31/2019,5b636b467a1b10c588ceaebe35d0cd37,push_received,L51,11.3.0
12/31/2019,cacc05d543b11616afef1745e8012e85,screen_view,U683CL,11.3.1
12/31/2019,cdf4767a1b8a33eae5204e924ccf55c6,push_received,L51,11.3.1
12/31/2019,39a6811790a325b13a746b44b65a344d,model_view,U683CL,11.3.1
12/30/2019,044c0ee7d629cb3e592e7bcf215b58e8,user_engagement,U683CL,11.3.1
12/30/2019,4dc5ad45c215e7134efec0258f9c89ce,user_engagement,U683CL,11.3.1
12/30/2019,8be7064f087d18be86b7958ceb9a40ba,screen_view,U683CL,11.3.0
12/30/2019,413f09bbfa211d8fb4ad0608533c689b,session_start,L51,11.3.1
12/31/2019,bfbf17a41484ea5927d51ea949fef869,push_received,U683CL,11.3.0
12/30/2019,f32957f1d50868d15518df6c2e139b42,push_received,U683CL,11.3.1
12/31/2019,e30ef6f7d98c0bc60fd515dcdc4ec368,push_received,U683CL,11.3.1
12/30/2019,f2d398ce7b46b39d6940c8e05bc903ad,push_received,L51,11.3.1
12/31/2019,7e3e1b0ae7b577eb8a8ea240cf5c8522,push_received,L51,11.3.0
12/30/2019,05b72e51345b96b24c909e183f7f54a0,push_received,U683CL,11.3.1
12/31/2019,014c75a07660d0a0045b40bed3910db5,push_received,L51,11.3.1
12/30/2019,219edec3ac94f94cdfff566131013abc,dynamic_item_clicked,U683CL,11.3.1
12/30/2019,dda5c587a8a1ba9ad1c4676dcf1a3433,push_received,L51,11.3.1
12/31/2019,331a63789daccc72164d44ad8ca0d3d3,push_received,U683CL,11.3.1
12/31/2019,e618a75b60ac18bcd0340c0578d0c066,push_received,L51,11.3.1
12/30/2019,61664eb475267c84531df2a6c159b79d,push_received,L51,11.3.1
12/31/2019,b17794a151439448350d6a7833c03596,push_received,L51,11.3.1
12/31/2019,4ee2100f784c1bdf4679603a431f8811,push_received,U683CL,11.3.1
12/31/2019,0c1fc3c6d6ef62dc1faab28eb7c8a2cd,push_received,U683CL,11.3.1
12/31/2019,8a6c7bb333b3a9e12efe61d107e3eea0,push_received,U683CL,11.3.1
12/31/2019,19584372fcf350263104e1fc588de15a,push_received,U683CL,11.3.1
12/30/2019,fe3c8c1274452f4adfdf63616b7a61c1,push_received,U683CL,11.3.1
12/31/2019,548aecacaa2ec445ebc52b2eceefb48d,push_received,U683CL,11.3.1
12/31/2019,8c7fb056fec13c81e199381eca6a4319,push_received,U683CL,11.3.1
12/30/2019,545c957f5aadda480a5645046ddd2d21,user_engagement,U683CL,11.3.1
12/30/2019,ed9effa0ebffa671b85f0c9eeb979630,push_received,U683CL,11.3.1
12/31/2019,645d1ed1d5f9dbf7912f655a3c0d4a71,push_received,L51,11.3.1
12/31/2019,5b7985ecf5348cb8934414ae97f8dc9d,session_start,U683CL,11.3.1
12/30/2019,c0a13eac68d04e575c183b1b9ff0bf70,push_received,U683CL,11.3.1
12/30/2019,c7f9b59c320a00418179f23121d9b7e7,push_received,U683CL,11.3.1
12/30/2019,f385e040d0fd00d136c7a6c9b93f5f77,push_received,U683CL,11.3.1
12/30/2019,13a9afabed1decfb5da4a6ef1716f3fa,push_clicked,L51,11.3.1
12/30/2019,3d500e76914e4beeb38e7af6562b7ec9,push_received,U683CL,11.3.1
12/31/2019,170d67fcaa7b94fc1ed10043e21963e6,push_received,U683CL,11.3.1
12/31/2019,a3b046dc9bb6bb453727440ec6d0b3d0,push_received,U683CL,11.3.1
12/31/2019,f96fa6027276594109a38840b37e4bcb,push_received,U683CL,11.3.1
12/30/2019,b6b6784c431ae1f2e54fad3dfbe5936f,push_received,U683CL,11.3.1
12/31/2019,6cc0210f6fb3e5e5982a509b78d48720,session_start,U683CL,11.3.1
12/30/2019,9b8f0af8f3e2ddda5cb515db9d67d8cf,push_received,U683CL,11.3.1
12/31/2019,badb648cf2f5b05e1e3bba93dfa15f3f,push_received,U683CL,11.3.0
12/30/2019,4e084b9ef1e015709e54cef323f7eb4e,user_engagement,U683CL,11.3.1
12/31/2019,cc8c21d0401e445d2915bf53eb3be40d,user_engagement,L51,11.3.1
12/31/2019,b69c622ebc12aeb0f765192adb7d39fe,push_received,U683CL,11.3.1
12/30/2019,0f2a317d932d57d04c7bcc780af511b4,push_received,U683CL,11.3.1
12/30/2019,a6e895534db9f58094840a081b1c790e,push_received,U683CL,11.3.1
12/30/2019,159dda46f24a91a9fb001ea24715f04c,push_received,U683CL,11.3.0
12/30/2019,1e368416f71790409de92a35a5e858e7,push_received,U683CL,11.3.1
12/30/2019,e665059d7e3767624399b244063a7d27,session_start,U683CL,11.3.1
12/30/2019,339d650899ff390ed45300aaf3f73df9,push_received,U683CL,11.3.1
12/30/2019,b5194474743fda616a691a3578b843ca,push_received,U683CL,11.3.1
12/30/2019,da260452845fb2d0af529cea859f9604,push_received,U683CL,11.3.1
12/30/2019,fc145e82fc4b46a5e0843e7f50659a76,push_received,U683CL,11.3.1
12/31/2019,0cdad745ca59ce3e12c94fc0830f81ab,push_received,U683CL,11.3.1
12/30/2019,8fcb033ecf456fda5c21bfbe50167876,push_received,U683CL,11.3.1
12/30/2019,fef771560e1c2f2d5d7b7c6c2e5c5dd0,push_received,U683CL,11.3.0
12/30/2019,fa4e5eb3ddb9891bde03dbe117ea65b6,push_received,U683CL,11.3.1
12/31/2019,cd3f8ba59ad15ae0d5bbeb29ebc03641,push_received,U683CL,11.3.1
12/30/2019,ca50f900a1952d25188d6bc8606f411f,push_received,L51,11.3.1
12/31/2019,c7b32f61b7a0f7e9ba25f44411fc55ab,push_received,L51,11.3.1
12/30/2019,38c5fc51b4a8e216849b9b41d9012cab,push_received,U683CL,11.3.1
12/31/2019,ffb26e8b57a61796a7e53bff751711b8,push_received,L51,11.3.1
12/30/2019,6c39fe96b07fb4135f22d5f568782870,push_received,U683CL,11.3.1
12/31/2019,82ffc91a5e26cb2a2f57f1960ac0109f,push_received,U683CL,11.3.1
12/30/2019,14c45b6fce656aa937cc4df23a70e32c,push_received,U683CL,11.3.1
12/30/2019,f99596bdbb643a76a44d2bc5f6385460,push_received,U683CL,11.3.1
12/31/2019,8c32c8c8b0cbab3172881f3e378fb8f4,push_received,U683CL,11.3.1
12/31/2019,98451f95b6550052fd1c3800005773c7,push_received,U683CL,11.3.1
12/31/2019,12fa92ab3d464b64a5938d9d2d949350,push_received,U683CL,11.3.1
12/31/2019,1162c83cdd62fed69838124ae60185e7,push_received,U683CL,11.3.1
12/31/2019,5e068fdc3c3bade0d7ae6df324b59922,push_received,U683CL,11.3.1
12/31/2019,8928a2b1c1466eaafcccdfa5fac14d44,user_engagement,U683CL,11.3.1
12/30/2019,afdd3ee65340213a3d07f734287f3ba9,model_view,U683CL,11.3.1
12/30/2019,cb340e12b1162b5c2a7758a1d0a71c45,session_start,U683CL,11.3.1
12/31/2019,a196c442305fb5fa9b591ddc4b189945,push_received,U683CL,11.3.1
12/31/2019,802ccabbe7587255d7ca71f220510133,push_received,U683CL,11.3.1
12/30/2019,742a1a0de29e62d2d3a2b473ee433e69,push_received,U683CL,11.3.1
12/30/2019,3b56e630d84b5de2ef4eee065760f2bf,push_received,L51,11.3.1
12/30/2019,1d79df5302348a07798724eebf017d50,push_received,L51,11.3.1
12/30/2019,91133bd9ee77274228b7f8ca66c5eb5b,push_received,U683CL,11.3.1
12/30/2019,841f5e99f43bf0e3d863981209cfab03,push_received,L51,11.3.1
12/31/2019,da2981ef7e266e4b45356d5c6eb2d3b8,push_received,U683CL,11.3.1
12/30/2019,fffc4dcb6a5b69c32b598d2d2dc22f59,model_view,U683CL,11.3.1
12/31/2019,1ebe0f37e9f4c8f647e04fba69c28691,push_received,U683CL,11.3.1
12/31/2019,eb506c62bb81206d8c4f6969d4d0ec82,screen_view,U683CL,11.3.1
12/30/2019,7b14a38c0295fdd436c6f06955daf6be,push_received,U683CL,11.3.1
12/31/2019,e6548f4af2f5b67bc9a46c52c2e0b492,push_received,L51,11.3.1
12/30/2019,cdb218ad2fa79d59c82c404127330203,push_received,L51,11.3.1
12/31/2019,8f03b2273e75e19011cd509b662d03a7,push_received,U683CL,11.3.1
12/30/2019,4596bcfe213c3656ade552d1bd1c4285,push_received,U683CL,11.3.1
12/30/2019,0ea640b09139f63871d09fa07951c132,push_received,L51,11.3.1
12/30/2019,16cf15f57943987e8a7c29cd70cea089,push_received,U683CL,11.3.0
12/30/2019,71ab8f91ca5135ddd06ab9d770d4c202,push_received,U683CL,11.3.1
12/31/2019,3b036cfbfeb12e124ed98a88ea15b799,push_received,L51,11.3.1
12/31/2019,f6fd424ceb143fcc82dc925eaf4b5ed3,push_received,U683CL,11.3.1
12/30/2019,21da7bff2bf66f43be02b71335c2beee,screen_view,U683CL,11.3.1
12/31/2019,1561b828cc8176a7e51a7a043f6e01ad,push_received,U683CL,11.3.1
12/30/2019,63a1c52eb77a4c8276c09544d8e996ec,session_start,U683CL,11.3.0
12/31/2019,b81853ef4bdf6a82a3bb36b7a0a40914,push_received,L51,11.3.1
12/31/2019,f8ccaf239f46a1cc1e4c2c4b6168aa89,push_received,U683CL,11.3.1
12/31/2019,964b539e8ed9f8a0996d9b92e586d0a7,push_received,U683CL,11.3.1
12/31/2019,c839185534a2c8b1b682d2681be5dc8f,push_received,U683CL,11.3.1
12/30/2019,7754f96e5d9841840544e773d42bc660,push_received,U683CL,11.3.1
12/31/2019,40f40f2dfe917d9ce45e0b72f9be668d,push_received,U683CL,11.3.1
12/31/2019,02e5a7f0aae5b5bbdd610e8f7e32a30d,push_received,U683CL,11.3.1
12/30/2019,a3499c548ca1b19cde82d289a019cabe,push_received,U683CL,11.3.1
12/31/2019,cfcfd14abd7d305ad8e578a40e4f22e2,push_received,U683CL,11.3.1
12/31/2019,3ad56c37ea0802ba805cd57f36adc526,push_received,U683CL,11.3.1
12/30/2019,b65525192708337c7ceeade0c80c52cc,push_received,U683CL,11.3.1
12/30/2019,ceb4f7c2a2a12d31030ce89c671e1bcf,push_received,U683CL,11.3.1
12/31/2019,e6f53ca19939fbc4ae8156f530e2d2d4,push_received,U683CL,11.3.1
12/30/2019,3b65dad04c620aa111443dfb2d5ae190,push_received,L51,11.3.1
12/30/2019,e444f2441e82c1aa6c69328be483dd48,push_received,U683CL,11.3.1
12/31/2019,89457475f0dfe2aff70bf8c93f5c6853,screen_view,U683CL,11.3.1
12/30/2019,7cf031f7f23e4829aaa3241cd05bf0ae,push_received,U683CL,11.3.1
12/31/2019,2cf4e222bd25152b8ec6851a101b9eb8,push_received,L51,11.3.1
12/30/2019,9bbdaefcc979f331029aa0b6ba9b1a28,push_received,U683CL,11.3.1
12/31/2019,651f2ab2a103260ddf41d25bfafb50f7,push_received,U683CL,11.3.1
12/31/2019,87f003754bb3ef1c4e7b4265b01816ab,user_engagement,U683CL,11.3.1
12/31/2019,2368c0580a21716fac91ca37c3feedf2,user_engagement,U683CL,11.3.1
12/31/2019,a06750581957485f20a54b96f514bb93,push_received,U683CL,11.3.1
12/30/2019,5c25c836b57b547f40daab63cb1ad690,push_received,U683CL,11.3.0
12/31/2019,87df1e88f12f3f1c3852d0973a30eae5,push_received,U683CL,11.3.1
12/31/2019,f5ff1401e5e0203a08b8e078f016f5fa,push_received,U683CL,11.3.1
12/31/2019,8fcb7bcbe8732ca17762e845a299da16,push_received,U683CL,11.3.1
12/30/2019,a554c5f59cb2035a1352ef09e620d784,top_news_swipe,U683CL,11.3.1
12/31/2019,ee409216bbfa9f9980ba469fb1e2ccb4,push_received,U683CL,11.3.1
12/30/2019,6746967ac4fc56b0c19361121c23ac5b,push_received,L51,11.3.1
12/31/2019,e5b31b71748aaab783318152fdc76969,push_received,U683CL,11.3.1
12/30/2019,4f3bf2c7ecaf1b99e7bb1779558c8a01,push_received,U683CL,11.3.1
12/31/2019,36af0d8c23d660fc2066593f65a09d44,push_received,L51,11.3.0
12/30/2019,6e13ebb9275978d9b182154908f628a4,push_received,U683CL,11.3.1
12/30/2019,027f36976648b3bbe8d15e8c5d1a862f,push_received,U683CL,11.3.1
12/31/2019,cccb1eff80b79862ad3fc32ef6c658b9,push_received,L51,11.3.1
12/30/2019,b13ae5f813d1766af28cdbfe0f15bcb5,push_received,U683CL,11.3.1
12/31/2019,2905bf47f80d03b3d0f63ed076e76e24,push_received,U683CL,11.3.1
12/31/2019,e8b2dd1f0e7ca000461c5e9b3f171396,push_received,U683CL,11.3.1
12/30/2019,2fbadb182d0f071e509248b7974ef68f,push_received,U683CL,11.3.1
12/30/2019,6c502876b3a4238165d4e73a1c3f8815,dynamic_item_clicked,U683CL,11.3.1
12/31/2019,08ffa58bdf1614e3b7ac5dfb602062b7,push_received,U683CL,11.3.1
12/31/2019,5e3e0d028ae691b10c4cc69fe5a7ae45,push_received,U683CL,11.3.1
12/30/2019,bcb3cc462b25a3d8853b0999fd58385d,push_received,L51,11.3.1
12/31/2019,d65463f391ff05370f758943ab5789da,push_received,U683CL,11.3.1
12/30/2019,976274d120bb14105c61152ee5109c39,push_received,L51,11.3.1
12/30/2019,86e20617db27487cf8e5abac6b14e3ad,push_received,L51,11.3.1
12/30/2019,fb5e0f529ac2e5e9aeaccd61d8c6ca3e,user_engagement,U683CL,11.3.1
12/30/2019,7da7feafc662f064dda79630fedfb39f,push_received,L51,11.3.1
12/31/2019,c69a32d09e1a261ab00fe92f3ea852f2,push_received,U683CL,11.3.1
12/30/2019,97b64f6c60de1f3c7ac4396f1458ae9e,push_received,L51,11.3.1
12/30/2019,266dfcb5da9309febc1c922505b4de53,push_received,U683CL,11.3.1
12/30/2019,8bca25f55416a7b8bfa925f3ff50fb5c,push_received,L51,11.3.1
12/31/2019,539e0544e1de25c4925f69220b592f4a,push_received,U683CL,11.3.1
12/31/2019,f417f01a1593b47a05c6ba69332be85d,push_received,L51,11.3.1
12/30/2019,fc95c88303a73597ef8c0c2678e4907b,push_received,L51,11.3.1
12/30/2019,98c52a8111b6c52b3114075c54c7c757,push_received,L51,11.3.1
12/31/2019,3b70ac614639cf25b81b683a9f3e7ad5,push_received,U683CL,11.3.1
12/30/2019,50bd684f0889f438a1498a83fafe2c4e,push_received,U683CL,11.3.1
12/30/2019,0fce87dd89f5e0b071d3e2bb2326e0e4,push_received,U683CL,11.3.1
12/31/2019,c26485d5dfa81784fa06a8e9893d3cd9,push_received,U683CL,11.3.1
12/30/2019,9b1c5971ba19718dda6c04ba3c3343ef,push_received,L51,11.3.1
12/30/2019,0215a03f2222d293379f65504362ac46,push_received,U683CL,11.3.1
12/30/2019,76049d2e1be8e7b7ce72f4aa59683ae2,push_received,L51,11.3.1
12/31/2019,5f6dc2287b3aa007c7f7147a2e02983c,push_received,U683CL,11.3.1
12/31/2019,9d218118065bcd13700a0ee1f4e40dbf,push_received,U683CL,11.3.1
12/30/2019,6566e4d88af542609beb8dfef0bdcb2f,push_received,U683CL,11.3.1
12/31/2019,219417932d8103923f3efc3be12000a0,push_received,L51,11.3.0
12/30/2019,7414480a67ebfcb410cef14e2c0b0f74,push_received,L51,11.3.1
12/30/2019,c14d72eaa8f2ce7f0e775633765b6e68,push_received,L51,11.3.1
12/30/2019,a4ade1715c67ea4265a5fc856a32f165,push_received,U683CL,11.3.1
12/30/2019,1ee5bb2b64d48d88a97625e96ecdc0d8,push_received,U683CL,11.3.1
12/30/2019,32101e0d4415bfe4316fea58dfb16e79,push_received,U683CL,11.3.0
12/30/2019,b8c01b101be68cdff6651b9e8f5f9b52,user_engagement,U683CL,11.3.1
12/31/2019,cff6229dc91e2d662ecebbe2e0ca419b,push_received,U683CL,11.3.1
12/31/2019,0a2e7832d5c484845e646a4f1aa940fd,push_received,U683CL,11.3.1
12/31/2019,dac1f78619798cff9fb76b7182816a3e,screen_view,U683CL,11.3.1
12/31/2019,beab36e63c601586c28d3cc1e9833dcb,push_received,U683CL,11.3.1
12/31/2019,d0327a90cf53068ab0f497f993382700,push_received,U683CL,11.3.0
12/31/2019,48332ce55513ab497f6a94f0790d4a23,push_received,U683CL,11.3.0
12/30/2019,f800ca6ec190e46be2cbbc2986d75091,push_received,U683CL,11.3.0
12/30/2019,a564f6504f8cbd9fae812dea37cc6d88,push_received,U683CL,11.3.1
12/31/2019,6b62038146a6e051389a89b4745b38e0,screen_view,U683CL,11.3.1
12/30/2019,d1041c081c543bcae4712e8a27fa2403,screen_view,U683CL,11.3.0
12/31/2019,5799c33c5b4da36cbfface507be823df,push_received,U683CL,11.3.1
12/30/2019,bfede80309e4f3b4b85d868c912f87b6,push_received,U683CL,11.3.1
12/30/2019,cb2b6dab69fd48e2cf6a650a74fa84ad,push_received,U683CL,11.3.1
12/30/2019,376577f2aacaf57552890cc4943830ec,push_received,U683CL,11.3.1
12/30/2019,5c462508f17b9d186f77e51f9d866b89,push_received,L51,11.3.1
12/31/2019,a5c4ef519155d6da95af99274a28266a,push_received,L51,11.3.1
12/31/2019,66156afa1115f7fa194fdff632227da1,push_received,U683CL,11.3.1
12/31/2019,b925f9cc9fac2f71ecfba0b1b258c012,push_received,U683CL,11.3.1
12/31/2019,912b9191eee2f9f35af17ddae9bea90a,push_received,U683CL,11.3.1
12/30/2019,7089a1dd03d87ff68e7e8f24cf6a1b4a,push_received,U683CL,11.3.1
12/30/2019,5016088d3e3292df3587e43e3b77908e,user_engagement,U683CL,11.3.1
12/31/2019,b8b134ddd40d0038eeb01ba6da1f24bd,push_received,L51,11.3.1
12/30/2019,a9b97ede7fe4428d38dfdacc92558d44,push_received,U683CL,11.3.1
12/31/2019,679cc606ef7525ba09709e2f3394d75e,push_received,U683CL,11.3.1
12/30/2019,aa518a10c1c79b970e90a59bc2a1ba13,push_received,U683CL,11.3.0
12/30/2019,667953f5a259096c7c63929dc75a8b2d,push_received,U683CL,11.3.0
12/31/2019,5b56e23c612a0e5f69a311a7b1059a0f,push_received,U683CL,11.3.1
12/31/2019,7424722702bce797f8d98b215fa86725,user_engagement,U683CL,11.3.1
12/31/2019,5f81790497d8cb90665fc6733ba16f8d,push_received,U683CL,11.3.1
12/31/2019,ebcf525eaefc900a6aeada2af4fccd3c,push_received,U683CL,11.3.1
12/31/2019,2732651cd6c9921c9b498fcb1dce3c88,push_received,L51,11.3.1
12/30/2019,df6f18186fe28c8c9222f2a1f035014f,push_received,U683CL,11.3.1
12/31/2019,39da3bf10efd9262715b0989183d45f5,push_received,U683CL,11.3.1
12/30/2019,7f4c1339b7c7c0f7e4ae0f61c1ca8d40,push_received,U683CL,11.3.1
12/30/2019,8447c7aad7e2e3a37faee6f29cdf7d4b,push_received,U683CL,11.3.1
12/30/2019,cdcb1ed25334de57f2113a65fb25b443,push_received,U683CL,11.3.1
12/30/2019,d0873f231a252a70d8837b28509468e7,push_received,L51,11.3.1
12/31/2019,93c6ab9670c34c7c677f05ef3afa8cf1,push_received,U683CL,11.3.1
12/31/2019,3fe150cf9c3f31914f0b756fc7c3c91e,push_received,U683CL,11.3.1
12/30/2019,f39a7fee79b5921d6136d1f1bf124493,top_news_swipe,U683CL,11.3.1
12/31/2019,7c62098caed57f38ce28b2cf1c3e0b5b,push_received,U683CL,11.3.1
12/30/2019,2ae0f5164ac9764ff162f6e1e908cf63,push_received,U683CL,11.3.0
12/30/2019,b911c3cbd5d58186df969c782fda1452,push_received,U683CL,11.3.1
12/31/2019,594e6f895ca81522a8dbd05e90a46326,push_received,U683CL,11.3.1
12/30/2019,1637392baaf8513e43947f5313edef59,user_engagement,L51,11.3.1
12/31/2019,b1891a41626c8f185260ca21e9cf68ca,push_received,U683CL,11.3.1
12/31/2019,84738b72c4b61bd44a1db463d7649e95,push_received,U683CL,11.3.1
12/30/2019,442cc3a08a021457cb33f33a7f98937d,push_received,U683CL,11.3.1
12/31/2019,bf0173eb1c46caddd709581f12ff64d0,user_engagement,U683CL,11.3.1
12/31/2019,5968a1ad4f88f27aceb45928d590d7e7,push_received,U683CL,11.3.1
12/31/2019,f79585030f598e99da3e10fde9b681b4,push_received,U683CL,11.3.1
12/31/2019,d2d94310d2bd43fabd7ec4645dc4b136,user_engagement,L51,11.3.1
12/30/2019,2e9617d9f6a949607f3bd0ee38f34019,push_received,L51,11.3.0
12/31/2019,8371744c2da709b769fd60ddde1058a8,screen_view,U683CL,11.3.1
12/31/2019,85d4b9d7acd8570e89c6956f9412f21e,push_clicked,U683CL,11.3.1
12/30/2019,64bdd0f1d512b31b94e67302c49ec2e6,user_engagement,U683CL,11.3.0
12/31/2019,92b03d1f1aa5f1cba411c92e60ed9daf,push_received,U683CL,11.3.1
12/30/2019,02816c3c7a95819f813b8cf3dfc1e4d8,push_received,U683CL,11.3.0
12/31/2019,31397278a7e9d1efeea1097ba6fdbc4c,model_view,L51,11.3.1
12/30/2019,21ad66fa8e61832732cd284be5607dad,push_clicked,U683CL,11.3.1
12/31/2019,fd76a2aa2fee607ea2167a348a5b6c50,push_received,U683CL,11.3.1
12/31/2019,b1431742cfdb050b1d7f89c695f0c332,push_received,U683CL,11.3.1
12/31/2019,a52ec75ab20659285f74270983c798a3,user_engagement,L51,11.3.1
12/30/2019,5f8773a291807c0c670b2b168886ed92,push_received,U683CL,11.3.1
12/31/2019,9aa9bc6b17f027d865c8558501095d1f,headlines_navigate,U683CL,11.3.1
12/31/2019,6422575d89b788a1deb899d15a6a78de,push_received,U683CL,11.3.1
12/30/2019,1d138befeaac90546a8dc0d6cd299100,session_start,U683CL,11.3.1
12/30/2019,e94cbc9cb783dc188978e5e6a570575a,screen_view,L51,11.3.1
12/31/2019,8063d22087a59747f82dce5b467cb187,push_received,U683CL,11.3.1
12/31/2019,550375aa6c7e52d26f208d9c310c516c,headlines_navigate,U683CL,11.3.1
12/31/2019,61b9658e4d05235849ae221aa852f0b9,push_received,U683CL,11.3.1
12/30/2019,e0f33631eb23687283842eefb0bf3cb7,push_received,SM-A102U,11.3.1
12/30/2019,8e952fff327830afc5178dfd754ae064,push_received,U683CL,11.3.1
12/31/2019,f68470170cb6ce7b141dd4e1d5b591e7,push_received,U683CL,11.3.1
12/31/2019,2f2abf21469436401ef398f76be6f344,push_received,U683CL,11.3.1
12/30/2019,b644561e945e6557b93d57ca0a9697b4,push_received,U683CL,11.3.1
12/30/2019,2faf1c6ce26b97b159cb6fd0b803d530,session_start,L51,11.3.1
12/31/2019,0a8e55093b8f633430012ff20b38d67e,push_received,U683CL,11.3.1
12/31/2019,15a1feb5b392b84769d43ebf6c8365cc,push_received,U683CL,11.3.1
12/30/2019,135052c8e2968edcfe994084f1415016,push_received,U683CL,11.3.1
12/31/2019,9bf5a17cd5b19e7f7d964ff54087d722,screen_view,U683CL,11.3.1
12/30/2019,42e732bb5540f0a803c89fa9fdd8f09b,push_received,L51,11.3.1
12/31/2019,b819de8bffc0b322e18deb53d9e8dfae,push_received,L51,11.3.1
12/31/2019,4ec395ae2ca2c49b2b2a3575d1c5500f,push_received,U683CL,11.3.1
12/31/2019,d5916f5d51ab129964257dbb42fbb1a9,screen_view,U683CL,11.3.1
12/31/2019,a5cfcd371ef26ad9005fc37067a0f31e,push_received,U683CL,11.3.1
12/31/2019,6fec9ffab74f71540e833d073c9e8c7b,push_received,U683CL,11.3.0
12/31/2019,36e7e45151c4c5cbf6686ca408e67e77,push_received,U683CL,11.3.1
12/31/2019,1d603c528eb1a39258bf29aff48b0c39,model_view,U683CL,11.3.1
12/31/2019,f2b1a423118ca8d215b21d0cb278f108,push_received,U683CL,11.3.1
12/31/2019,afc43159cc2297954b7a9c54f49ea847,push_received,U683CL,11.3.1
12/30/2019,2d4a3eec970006d5b5334026cac04704,push_received,L51,11.3.1
12/31/2019,a3742d898bc267ad7953cc312f4219bf,push_received,U683CL,11.3.1
12/30/2019,eec643b2b54ab95e1f4f9427c7606926,push_received,L51,11.3.1
12/30/2019,e79ac36f7d1c75fe11c9097fffc43680,push_received,U683CL,11.3.1
12/30/2019,4efe508fc99f4db692b58b009a32c48f,push_received,U683CL,11.3.1
12/30/2019,cf4d2c104acfd5e5359289c7a986437a,push_received,U683CL,11.3.1
